,URL
467,https://www.congress.gov/bill/115th-congress/senate-bill/2587
468,https://www.congress.gov/bill/115th-congress/senate-bill/2586
469,https://www.congress.gov/bill/115th-congress/senate-bill/2576
470,https://www.congress.gov/bill/115th-congress/senate-bill/2461
471,https://www.congress.gov/bill/115th-congress/senate-bill/2448
472,https://www.congress.gov/bill/115th-congress/senate-bill/2421
473,https://www.congress.gov/bill/115th-congress/senate-bill/2364
474,https://www.congress.gov/bill/115th-congress/senate-bill/2352
475,https://www.congress.gov/bill/115th-congress/senate-bill/2331
476,https://www.congress.gov/bill/115th-congress/senate-bill/2273
477,https://www.congress.gov/bill/115th-congress/senate-bill/2194
478,https://www.congress.gov/bill/115th-congress/senate-bill/2176
479,https://www.congress.gov/bill/115th-congress/senate-bill/2072
480,https://www.congress.gov/bill/115th-congress/senate-bill/2000
481,https://www.congress.gov/bill/115th-congress/senate-bill/1996
482,https://www.congress.gov/bill/115th-congress/senate-bill/1934
483,https://www.congress.gov/bill/115th-congress/senate-bill/1930
484,https://www.congress.gov/bill/115th-congress/senate-bill/1863
485,https://www.congress.gov/bill/115th-congress/senate-bill/1857
486,https://www.congress.gov/bill/115th-congress/senate-bill/1794
487,https://www.congress.gov/bill/115th-congress/senate-bill/1756
488,https://www.congress.gov/bill/115th-congress/senate-bill/1700
489,https://www.congress.gov/bill/115th-congress/senate-bill/1695
490,https://www.congress.gov/bill/115th-congress/senate-bill/1669
491,https://www.congress.gov/bill/115th-congress/senate-bill/1624
492,https://www.congress.gov/bill/115th-congress/senate-bill/1622
493,https://www.congress.gov/bill/115th-congress/senate-bill/1513
494,https://www.congress.gov/bill/115th-congress/senate-bill/1512
495,https://www.congress.gov/bill/115th-congress/senate-bill/1474
496,https://www.congress.gov/bill/115th-congress/senate-bill/1447
497,https://www.congress.gov/bill/115th-congress/senate-bill/1429
498,https://www.congress.gov/bill/115th-congress/senate-bill/1401
499,https://www.congress.gov/bill/115th-congress/senate-bill/1332
500,https://www.congress.gov/bill/115th-congress/senate-bill/1331
501,https://www.congress.gov/bill/115th-congress/senate-bill/1289
502,https://www.congress.gov/bill/115th-congress/senate-bill/1288
503,https://www.congress.gov/bill/115th-congress/senate-bill/1226
504,https://www.congress.gov/bill/115th-congress/senate-bill/1211
505,https://www.congress.gov/bill/115th-congress/senate-bill/1207
506,https://www.congress.gov/bill/115th-congress/senate-bill/1206
507,https://www.congress.gov/bill/115th-congress/senate-bill/1203
508,https://www.congress.gov/bill/115th-congress/senate-bill/1137
509,https://www.congress.gov/bill/115th-congress/senate-bill/1057
510,https://www.congress.gov/bill/115th-congress/senate-bill/971
511,https://www.congress.gov/bill/115th-congress/senate-bill/935
512,https://www.congress.gov/bill/115th-congress/senate-bill/922
513,https://www.congress.gov/bill/115th-congress/senate-bill/914
514,https://www.congress.gov/bill/115th-congress/senate-bill/880
515,https://www.congress.gov/bill/115th-congress/senate-bill/865
516,https://www.congress.gov/bill/115th-congress/senate-bill/839
517,https://www.congress.gov/bill/115th-congress/senate-bill/822
518,https://www.congress.gov/bill/115th-congress/senate-bill/789
519,https://www.congress.gov/bill/115th-congress/senate-bill/767
520,https://www.congress.gov/bill/115th-congress/senate-bill/746
521,https://www.congress.gov/bill/115th-congress/senate-bill/735
522,https://www.congress.gov/bill/115th-congress/senate-bill/692
523,https://www.congress.gov/bill/115th-congress/senate-bill/675
524,https://www.congress.gov/bill/115th-congress/senate-bill/551
525,https://www.congress.gov/bill/115th-congress/senate-bill/519
526,https://www.congress.gov/bill/115th-congress/senate-bill/518
527,https://www.congress.gov/bill/115th-congress/senate-bill/517
528,https://www.congress.gov/bill/115th-congress/senate-bill/454
529,https://www.congress.gov/bill/115th-congress/senate-bill/453
530,https://www.congress.gov/bill/115th-congress/senate-bill/452
531,https://www.congress.gov/bill/115th-congress/senate-bill/376
532,https://www.congress.gov/bill/115th-congress/senate-bill/375
533,https://www.congress.gov/bill/115th-congress/senate-bill/340
534,https://www.congress.gov/bill/115th-congress/senate-bill/263
535,https://www.congress.gov/bill/115th-congress/senate-bill/203
536,https://www.congress.gov/bill/115th-congress/senate-bill/168
537,https://www.congress.gov/bill/115th-congress/senate-bill/125
538,https://www.congress.gov/bill/115th-congress/senate-bill/74
539,https://www.congress.gov/bill/115th-congress/senate-joint-resolution/38
540,https://www.congress.gov/bill/115th-congress/senate-joint-resolution/28
541,https://www.congress.gov/bill/115th-congress/senate-joint-resolution/21
542,https://www.congress.gov/bill/115th-congress/senate-joint-resolution/10
543,https://www.congress.gov/bill/115th-congress/senate-concurrent-resolution/42
544,https://www.congress.gov/bill/115th-congress/senate-resolution/708
545,https://www.congress.gov/bill/115th-congress/senate-resolution/642
546,https://www.congress.gov/bill/115th-congress/senate-resolution/573
547,https://www.congress.gov/bill/115th-congress/senate-resolution/473
548,https://www.congress.gov/bill/115th-congress/senate-resolution/232
549,https://www.congress.gov/bill/115th-congress/senate-resolution/230
550,https://www.congress.gov/bill/115th-congress/senate-resolution/12
551,https://www.congress.gov/bill/114th-congress/senate-bill/3508
552,https://www.congress.gov/bill/114th-congress/senate-bill/3498
553,https://www.congress.gov/bill/114th-congress/senate-bill/3427
554,https://www.congress.gov/bill/114th-congress/senate-bill/3319
555,https://www.congress.gov/bill/114th-congress/senate-bill/3278
556,https://www.congress.gov/bill/114th-congress/senate-bill/3197
557,https://www.congress.gov/bill/114th-congress/senate-bill/3165
558,https://www.congress.gov/bill/114th-congress/senate-bill/3163
559,https://www.congress.gov/bill/114th-congress/senate-bill/3131
560,https://www.congress.gov/bill/114th-congress/senate-bill/3121
561,https://www.congress.gov/bill/114th-congress/senate-bill/3086
562,https://www.congress.gov/bill/114th-congress/senate-bill/3074
563,https://www.congress.gov/bill/114th-congress/senate-bill/2993
564,https://www.congress.gov/bill/114th-congress/senate-bill/2951
565,https://www.congress.gov/bill/114th-congress/senate-bill/2950
566,https://www.congress.gov/bill/114th-congress/senate-bill/2949
567,https://www.congress.gov/bill/114th-congress/senate-bill/2899
568,https://www.congress.gov/bill/114th-congress/senate-bill/2884
569,https://www.congress.gov/bill/114th-congress/senate-bill/2882
570,https://www.congress.gov/bill/114th-congress/senate-bill/2860
571,https://www.congress.gov/bill/114th-congress/senate-bill/2830
572,https://www.congress.gov/bill/114th-congress/senate-bill/2821
573,https://www.congress.gov/bill/114th-congress/senate-bill/2820
574,https://www.congress.gov/bill/114th-congress/senate-bill/2816
575,https://www.congress.gov/bill/114th-congress/senate-bill/2776
576,https://www.congress.gov/bill/114th-congress/senate-bill/2768
577,https://www.congress.gov/bill/114th-congress/senate-bill/2732
578,https://www.congress.gov/bill/114th-congress/senate-bill/2727
579,https://www.congress.gov/bill/114th-congress/senate-bill/2673
580,https://www.congress.gov/bill/114th-congress/senate-bill/2659
581,https://www.congress.gov/bill/114th-congress/senate-bill/2603
582,https://www.congress.gov/bill/114th-congress/senate-bill/2588
583,https://www.congress.gov/bill/114th-congress/senate-bill/2587
584,https://www.congress.gov/bill/114th-congress/senate-bill/2583
585,https://www.congress.gov/bill/114th-congress/senate-bill/2579
586,https://www.congress.gov/bill/114th-congress/senate-bill/2535
587,https://www.congress.gov/bill/114th-congress/senate-bill/2532
588,https://www.congress.gov/bill/114th-congress/senate-bill/2466
589,https://www.congress.gov/bill/114th-congress/senate-bill/2446
590,https://www.congress.gov/bill/114th-congress/senate-bill/2399
591,https://www.congress.gov/bill/114th-congress/senate-bill/2358
592,https://www.congress.gov/bill/114th-congress/senate-bill/2335
593,https://www.congress.gov/bill/114th-congress/senate-bill/2306
594,https://www.congress.gov/bill/114th-congress/senate-bill/2135
595,https://www.congress.gov/bill/114th-congress/senate-bill/2076
596,https://www.congress.gov/bill/114th-congress/senate-bill/2072
597,https://www.congress.gov/bill/114th-congress/senate-bill/2063
598,https://www.congress.gov/bill/114th-congress/senate-bill/1999
599,https://www.congress.gov/bill/114th-congress/senate-bill/1987
600,https://www.congress.gov/bill/114th-congress/senate-bill/1953
601,https://www.congress.gov/bill/114th-congress/senate-bill/1918
602,https://www.congress.gov/bill/114th-congress/senate-bill/1914
603,https://www.congress.gov/bill/114th-congress/senate-bill/1803
604,https://www.congress.gov/bill/114th-congress/senate-bill/1724
605,https://www.congress.gov/bill/114th-congress/senate-bill/1701
606,https://www.congress.gov/bill/114th-congress/senate-bill/1700
607,https://www.congress.gov/bill/114th-congress/senate-bill/1674
608,https://www.congress.gov/bill/114th-congress/senate-bill/1642
609,https://www.congress.gov/bill/114th-congress/senate-bill/1601
610,https://www.congress.gov/bill/114th-congress/senate-bill/1586
611,https://www.congress.gov/bill/114th-congress/senate-bill/1584
612,https://www.congress.gov/bill/114th-congress/senate-bill/1554
613,https://www.congress.gov/bill/114th-congress/senate-bill/1523
614,https://www.congress.gov/bill/114th-congress/senate-bill/1500
615,https://www.congress.gov/bill/114th-congress/senate-bill/1479
616,https://www.congress.gov/bill/114th-congress/senate-bill/1458
617,https://www.congress.gov/bill/114th-congress/senate-bill/1430
618,https://www.congress.gov/bill/114th-congress/senate-bill/1425
619,https://www.congress.gov/bill/114th-congress/senate-bill/1394
620,https://www.congress.gov/bill/114th-congress/senate-bill/1393
621,https://www.congress.gov/bill/114th-congress/senate-bill/1324
622,https://www.congress.gov/bill/114th-congress/senate-bill/1284
623,https://www.congress.gov/bill/114th-congress/senate-bill/1239
624,https://www.congress.gov/bill/114th-congress/senate-bill/1178
625,https://www.congress.gov/bill/114th-congress/senate-bill/1142
626,https://www.congress.gov/bill/114th-congress/senate-bill/1140
627,https://www.congress.gov/bill/114th-congress/senate-bill/1036
628,https://www.congress.gov/bill/114th-congress/senate-bill/1024
629,https://www.congress.gov/bill/114th-congress/senate-bill/1019
630,https://www.congress.gov/bill/114th-congress/senate-bill/980
631,https://www.congress.gov/bill/114th-congress/senate-bill/896
632,https://www.congress.gov/bill/114th-congress/senate-bill/889
633,https://www.congress.gov/bill/114th-congress/senate-bill/855
634,https://www.congress.gov/bill/114th-congress/senate-bill/785
635,https://www.congress.gov/bill/114th-congress/senate-bill/751
636,https://www.congress.gov/bill/114th-congress/senate-bill/736
637,https://www.congress.gov/bill/114th-congress/senate-bill/725
638,https://www.congress.gov/bill/114th-congress/senate-bill/700
639,https://www.congress.gov/bill/114th-congress/senate-bill/697
640,https://www.congress.gov/bill/114th-congress/senate-bill/691
641,https://www.congress.gov/bill/114th-congress/senate-bill/659
642,https://www.congress.gov/bill/114th-congress/senate-bill/640
643,https://www.congress.gov/bill/114th-congress/senate-bill/639
644,https://www.congress.gov/bill/114th-congress/senate-bill/638
645,https://www.congress.gov/bill/114th-congress/senate-bill/611
646,https://www.congress.gov/bill/114th-congress/senate-bill/596
647,https://www.congress.gov/bill/114th-congress/senate-bill/589
648,https://www.congress.gov/bill/114th-congress/senate-bill/577
649,https://www.congress.gov/bill/114th-congress/senate-bill/544
650,https://www.congress.gov/bill/114th-congress/senate-bill/543
651,https://www.congress.gov/bill/114th-congress/senate-bill/504
652,https://www.congress.gov/bill/114th-congress/senate-bill/468
653,https://www.congress.gov/bill/114th-congress/senate-bill/462
654,https://www.congress.gov/bill/114th-congress/senate-bill/460
655,https://www.congress.gov/bill/114th-congress/senate-bill/371
656,https://www.congress.gov/bill/114th-congress/senate-bill/293
657,https://www.congress.gov/bill/114th-congress/senate-bill/292
658,https://www.congress.gov/bill/114th-congress/senate-bill/234
659,https://www.congress.gov/bill/114th-congress/senate-bill/225
660,https://www.congress.gov/bill/114th-congress/senate-bill/176
661,https://www.congress.gov/bill/114th-congress/senate-bill/156
662,https://www.congress.gov/bill/114th-congress/senate-bill/120
663,https://www.congress.gov/bill/114th-congress/senate-bill/112
664,https://www.congress.gov/bill/114th-congress/senate-bill/110
665,https://www.congress.gov/bill/114th-congress/senate-bill/106
666,https://www.congress.gov/bill/114th-congress/senate-bill/88
667,https://www.congress.gov/bill/114th-congress/senate-bill/66
668,https://www.congress.gov/bill/114th-congress/senate-bill/54
669,https://www.congress.gov/bill/114th-congress/senate-joint-resolution/25
670,https://www.congress.gov/bill/114th-congress/senate-joint-resolution/24
671,https://www.congress.gov/bill/114th-congress/senate-joint-resolution/23
672,https://www.congress.gov/bill/114th-congress/senate-joint-resolution/22
673,https://www.congress.gov/bill/114th-congress/senate-resolution/608
674,https://www.congress.gov/bill/114th-congress/senate-resolution/602
675,https://www.congress.gov/bill/114th-congress/senate-resolution/269
676,https://www.congress.gov/bill/114th-congress/senate-resolution/244
677,https://www.congress.gov/bill/114th-congress/senate-resolution/142
678,https://www.congress.gov/bill/113th-congress/senate-bill/3017
679,https://www.congress.gov/bill/113th-congress/senate-bill/3002
680,https://www.congress.gov/bill/113th-congress/senate-bill/2995
681,https://www.congress.gov/bill/113th-congress/senate-bill/2963
682,https://www.congress.gov/bill/113th-congress/senate-bill/2943
683,https://www.congress.gov/bill/113th-congress/senate-bill/2911
684,https://www.congress.gov/bill/113th-congress/senate-bill/2905
685,https://www.congress.gov/bill/113th-congress/senate-bill/2861
686,https://www.congress.gov/bill/113th-congress/senate-bill/2833
687,https://www.congress.gov/bill/113th-congress/senate-bill/2798
688,https://www.congress.gov/bill/113th-congress/senate-bill/2797
689,https://www.congress.gov/bill/113th-congress/senate-bill/2785
690,https://www.congress.gov/bill/113th-congress/senate-bill/2771
691,https://www.congress.gov/bill/113th-congress/senate-bill/2752
692,https://www.congress.gov/bill/113th-congress/senate-bill/2748
693,https://www.congress.gov/bill/113th-congress/senate-bill/2729
694,https://www.congress.gov/bill/113th-congress/senate-bill/2674
695,https://www.congress.gov/bill/113th-congress/senate-bill/2656
696,https://www.congress.gov/bill/113th-congress/senate-bill/2635
697,https://www.congress.gov/bill/113th-congress/senate-bill/2630
698,https://www.congress.gov/bill/113th-congress/senate-bill/2613
699,https://www.congress.gov/bill/113th-congress/senate-bill/2575
700,https://www.congress.gov/bill/113th-congress/senate-bill/2558
701,https://www.congress.gov/bill/113th-congress/senate-bill/2542
702,https://www.congress.gov/bill/113th-congress/senate-bill/2533
703,https://www.congress.gov/bill/113th-congress/senate-bill/2526
704,https://www.congress.gov/bill/113th-congress/senate-bill/2514
705,https://www.congress.gov/bill/113th-congress/senate-bill/2496
706,https://www.congress.gov/bill/113th-congress/senate-bill/2414
707,https://www.congress.gov/bill/113th-congress/senate-bill/2228
708,https://www.congress.gov/bill/113th-congress/senate-bill/2226
709,https://www.congress.gov/bill/113th-congress/senate-bill/2161
710,https://www.congress.gov/bill/113th-congress/senate-bill/2156
711,https://www.congress.gov/bill/113th-congress/senate-bill/2090
712,https://www.congress.gov/bill/113th-congress/senate-bill/2084
713,https://www.congress.gov/bill/113th-congress/senate-bill/2042
714,https://www.congress.gov/bill/113th-congress/senate-bill/1988
715,https://www.congress.gov/bill/113th-congress/senate-bill/1961
716,https://www.congress.gov/bill/113th-congress/senate-bill/1958
717,https://www.congress.gov/bill/113th-congress/senate-bill/1951
718,https://www.congress.gov/bill/113th-congress/senate-bill/1905
719,https://www.congress.gov/bill/113th-congress/senate-bill/1853
720,https://www.congress.gov/bill/113th-congress/senate-bill/1824
721,https://www.congress.gov/bill/113th-congress/senate-bill/1807
722,https://www.congress.gov/bill/113th-congress/senate-bill/1781
723,https://www.congress.gov/bill/113th-congress/senate-bill/1779
724,https://www.congress.gov/bill/113th-congress/senate-bill/1731
725,https://www.congress.gov/bill/113th-congress/senate-bill/1677
726,https://www.congress.gov/bill/113th-congress/senate-bill/1536
727,https://www.congress.gov/bill/113th-congress/senate-bill/1528
728,https://www.congress.gov/bill/113th-congress/senate-bill/1514
729,https://www.congress.gov/bill/113th-congress/senate-bill/1505
730,https://www.congress.gov/bill/113th-congress/senate-bill/1483
731,https://www.congress.gov/bill/113th-congress/senate-bill/1482
732,https://www.congress.gov/bill/113th-congress/senate-bill/1470
733,https://www.congress.gov/bill/113th-congress/senate-bill/1466
734,https://www.congress.gov/bill/113th-congress/senate-bill/1443
735,https://www.congress.gov/bill/113th-congress/senate-bill/1363
736,https://www.congress.gov/bill/113th-congress/senate-bill/1359
737,https://www.congress.gov/bill/113th-congress/senate-bill/1343
738,https://www.congress.gov/bill/113th-congress/senate-bill/1324
739,https://www.congress.gov/bill/113th-congress/senate-bill/1319
740,https://www.congress.gov/bill/113th-congress/senate-bill/1254
741,https://www.congress.gov/bill/113th-congress/senate-bill/1232
742,https://www.congress.gov/bill/113th-congress/senate-bill/1202
743,https://www.congress.gov/bill/113th-congress/senate-bill/1195
744,https://www.congress.gov/bill/113th-congress/senate-bill/1175
745,https://www.congress.gov/bill/113th-congress/senate-bill/1153
746,https://www.congress.gov/bill/113th-congress/senate-bill/1135
747,https://www.congress.gov/bill/113th-congress/senate-bill/1080
748,https://www.congress.gov/bill/113th-congress/senate-bill/1009
749,https://www.congress.gov/bill/113th-congress/senate-bill/1006
750,https://www.congress.gov/bill/113th-congress/senate-bill/977
751,https://www.congress.gov/bill/113th-congress/senate-bill/971
752,https://www.congress.gov/bill/113th-congress/senate-bill/890
753,https://www.congress.gov/bill/113th-congress/senate-bill/861
754,https://www.congress.gov/bill/113th-congress/senate-bill/830
755,https://www.congress.gov/bill/113th-congress/senate-bill/828
756,https://www.congress.gov/bill/113th-congress/senate-bill/827
757,https://www.congress.gov/bill/113th-congress/senate-bill/802
758,https://www.congress.gov/bill/113th-congress/senate-bill/696
759,https://www.congress.gov/bill/113th-congress/senate-bill/571
760,https://www.congress.gov/bill/113th-congress/senate-bill/558
761,https://www.congress.gov/bill/113th-congress/senate-bill/496
762,https://www.congress.gov/bill/113th-congress/senate-bill/491
763,https://www.congress.gov/bill/113th-congress/senate-bill/484
764,https://www.congress.gov/bill/113th-congress/senate-bill/396
765,https://www.congress.gov/bill/113th-congress/senate-bill/365
766,https://www.congress.gov/bill/113th-congress/senate-bill/332
767,https://www.congress.gov/bill/113th-congress/senate-bill/319
768,https://www.congress.gov/bill/113th-congress/senate-bill/318
769,https://www.congress.gov/bill/113th-congress/senate-bill/317
770,https://www.congress.gov/bill/113th-congress/senate-bill/224
771,https://www.congress.gov/bill/113th-congress/senate-bill/163
772,https://www.congress.gov/bill/113th-congress/senate-bill/107
773,https://www.congress.gov/bill/113th-congress/senate-bill/67
774,https://www.congress.gov/bill/113th-congress/senate-bill/53
775,https://www.congress.gov/bill/113th-congress/senate-bill/51
776,https://www.congress.gov/bill/113th-congress/senate-bill/50
777,https://www.congress.gov/bill/113th-congress/senate-bill/19
778,https://www.congress.gov/bill/113th-congress/senate-joint-resolution/30
779,https://www.congress.gov/bill/113th-congress/senate-resolution/574
780,https://www.congress.gov/bill/113th-congress/senate-resolution/524
781,https://www.congress.gov/bill/113th-congress/senate-resolution/512
782,https://www.congress.gov/bill/113th-congress/senate-resolution/309
783,https://www.congress.gov/bill/113th-congress/senate-resolution/263
784,https://www.congress.gov/bill/112th-congress/senate-bill/3697
785,https://www.congress.gov/bill/112th-congress/senate-bill/3687
786,https://www.congress.gov/bill/112th-congress/senate-bill/3649
787,https://www.congress.gov/bill/112th-congress/senate-bill/3606
788,https://www.congress.gov/bill/112th-congress/senate-bill/3605
789,https://www.congress.gov/bill/112th-congress/senate-bill/3588
790,https://www.congress.gov/bill/112th-congress/senate-bill/3573
791,https://www.congress.gov/bill/112th-congress/senate-bill/3559
792,https://www.congress.gov/bill/112th-congress/senate-bill/3558
793,https://www.congress.gov/bill/112th-congress/senate-bill/3552
794,https://www.congress.gov/bill/112th-congress/senate-bill/3549
795,https://www.congress.gov/bill/112th-congress/senate-bill/3529
796,https://www.congress.gov/bill/112th-congress/senate-bill/3512
797,https://www.congress.gov/bill/112th-congress/senate-bill/3500
798,https://www.congress.gov/bill/112th-congress/senate-bill/3467
799,https://www.congress.gov/bill/112th-congress/senate-bill/3388
800,https://www.congress.gov/bill/112th-congress/senate-bill/3379
801,https://www.congress.gov/bill/112th-congress/senate-bill/3298
802,https://www.congress.gov/bill/112th-congress/senate-bill/3264
803,https://www.congress.gov/bill/112th-congress/senate-bill/3053
804,https://www.congress.gov/bill/112th-congress/senate-bill/2300
805,https://www.congress.gov/bill/112th-congress/senate-bill/2264
806,https://www.congress.gov/bill/112th-congress/senate-bill/2245
807,https://www.congress.gov/bill/112th-congress/senate-bill/2226
808,https://www.congress.gov/bill/112th-congress/senate-bill/2164
809,https://www.congress.gov/bill/112th-congress/senate-bill/2148
810,https://www.congress.gov/bill/112th-congress/senate-bill/2122
811,https://www.congress.gov/bill/112th-congress/senate-bill/2115
812,https://www.congress.gov/bill/112th-congress/senate-bill/2094
813,https://www.congress.gov/bill/112th-congress/senate-bill/2062
814,https://www.congress.gov/bill/112th-congress/senate-bill/2018
815,https://www.congress.gov/bill/112th-congress/senate-bill/1971
816,https://www.congress.gov/bill/112th-congress/senate-bill/1881
817,https://www.congress.gov/bill/112th-congress/senate-bill/1836
818,https://www.congress.gov/bill/112th-congress/senate-bill/1833
819,https://www.congress.gov/bill/112th-congress/senate-bill/1815
820,https://www.congress.gov/bill/112th-congress/senate-bill/1805
821,https://www.congress.gov/bill/112th-congress/senate-bill/1803
822,https://www.congress.gov/bill/112th-congress/senate-bill/1751
823,https://www.congress.gov/bill/112th-congress/senate-bill/1729
824,https://www.congress.gov/bill/112th-congress/senate-bill/1702
825,https://www.congress.gov/bill/112th-congress/senate-bill/1701
826,https://www.congress.gov/bill/112th-congress/senate-bill/1610
827,https://www.congress.gov/bill/112th-congress/senate-bill/1582
828,https://www.congress.gov/bill/112th-congress/senate-bill/1578
829,https://www.congress.gov/bill/112th-congress/senate-bill/1564
830,https://www.congress.gov/bill/112th-congress/senate-bill/1528
831,https://www.congress.gov/bill/112th-congress/senate-bill/1516
832,https://www.congress.gov/bill/112th-congress/senate-bill/1494
833,https://www.congress.gov/bill/112th-congress/senate-bill/1400
834,https://www.congress.gov/bill/112th-congress/senate-bill/1392
835,https://www.congress.gov/bill/112th-congress/senate-bill/1389
836,https://www.congress.gov/bill/112th-congress/senate-bill/1369
837,https://www.congress.gov/bill/112th-congress/senate-bill/1313
838,https://www.congress.gov/bill/112th-congress/senate-bill/1292
839,https://www.congress.gov/bill/112th-congress/senate-bill/1226
840,https://www.congress.gov/bill/112th-congress/senate-bill/1183
841,https://www.congress.gov/bill/112th-congress/senate-bill/1119
842,https://www.congress.gov/bill/112th-congress/senate-bill/1115
843,https://www.congress.gov/bill/112th-congress/senate-bill/1085
844,https://www.congress.gov/bill/112th-congress/senate-bill/999
845,https://www.congress.gov/bill/112th-congress/senate-bill/989
846,https://www.congress.gov/bill/112th-congress/senate-bill/899
847,https://www.congress.gov/bill/112th-congress/senate-bill/898
848,https://www.congress.gov/bill/112th-congress/senate-bill/875
849,https://www.congress.gov/bill/112th-congress/senate-bill/870
850,https://www.congress.gov/bill/112th-congress/senate-bill/862
851,https://www.congress.gov/bill/112th-congress/senate-bill/861
852,https://www.congress.gov/bill/112th-congress/senate-bill/847
853,https://www.congress.gov/bill/112th-congress/senate-bill/840
854,https://www.congress.gov/bill/112th-congress/senate-bill/838
855,https://www.congress.gov/bill/112th-congress/senate-bill/826
856,https://www.congress.gov/bill/112th-congress/senate-bill/781
857,https://www.congress.gov/bill/112th-congress/senate-bill/711
858,https://www.congress.gov/bill/112th-congress/senate-bill/710
859,https://www.congress.gov/bill/112th-congress/senate-bill/662
860,https://www.congress.gov/bill/112th-congress/senate-bill/661
861,https://www.congress.gov/bill/112th-congress/senate-bill/609
862,https://www.congress.gov/bill/112th-congress/senate-bill/594
863,https://www.congress.gov/bill/112th-congress/senate-bill/587
864,https://www.congress.gov/bill/112th-congress/senate-bill/580
865,https://www.congress.gov/bill/112th-congress/senate-bill/482
866,https://www.congress.gov/bill/112th-congress/senate-bill/468
867,https://www.congress.gov/bill/112th-congress/senate-bill/272
868,https://www.congress.gov/bill/112th-congress/senate-bill/231
869,https://www.congress.gov/bill/112th-congress/senate-bill/228
870,https://www.congress.gov/bill/112th-congress/senate-bill/215
871,https://www.congress.gov/bill/112th-congress/senate-bill/214
872,https://www.congress.gov/bill/112th-congress/senate-bill/204
873,https://www.congress.gov/bill/112th-congress/senate-bill/147
874,https://www.congress.gov/bill/112th-congress/senate-bill/104
875,https://www.congress.gov/bill/112th-congress/senate-bill/97
876,https://www.congress.gov/bill/112th-congress/senate-bill/79
877,https://www.congress.gov/bill/112th-congress/senate-bill/78
878,https://www.congress.gov/bill/112th-congress/senate-bill/77
879,https://www.congress.gov/bill/112th-congress/senate-bill/76
880,https://www.congress.gov/bill/112th-congress/senate-bill/15
881,https://www.congress.gov/bill/112th-congress/senate-joint-resolution/37
882,https://www.congress.gov/bill/112th-congress/senate-joint-resolution/27
883,https://www.congress.gov/bill/112th-congress/senate-resolution/566
884,https://www.congress.gov/bill/112th-congress/senate-resolution/467
885,https://www.congress.gov/bill/112th-congress/senate-resolution/281
886,https://www.congress.gov/bill/112th-congress/senate-resolution/251
887,https://www.congress.gov/bill/112th-congress/senate-resolution/119
888,https://www.congress.gov/bill/111th-congress/senate-bill/4016
889,https://www.congress.gov/bill/111th-congress/senate-bill/3973
890,https://www.congress.gov/bill/111th-congress/senate-bill/3970
891,https://www.congress.gov/bill/111th-congress/senate-bill/3943
892,https://www.congress.gov/bill/111th-congress/senate-bill/3874
893,https://www.congress.gov/bill/111th-congress/senate-bill/3873
894,https://www.congress.gov/bill/111th-congress/senate-bill/3862
895,https://www.congress.gov/bill/111th-congress/senate-bill/3861
896,https://www.congress.gov/bill/111th-congress/senate-bill/3850
897,https://www.congress.gov/bill/111th-congress/senate-bill/3834
898,https://www.congress.gov/bill/111th-congress/senate-bill/3833
899,https://www.congress.gov/bill/111th-congress/senate-bill/3750
900,https://www.congress.gov/bill/111th-congress/senate-bill/3736
901,https://www.congress.gov/bill/111th-congress/senate-bill/3699
902,https://www.congress.gov/bill/111th-congress/senate-bill/3661
903,https://www.congress.gov/bill/111th-congress/senate-bill/3633
904,https://www.congress.gov/bill/111th-congress/senate-bill/3622
905,https://www.congress.gov/bill/111th-congress/senate-bill/3614
906,https://www.congress.gov/bill/111th-congress/senate-bill/3603
907,https://www.congress.gov/bill/111th-congress/senate-bill/3598
908,https://www.congress.gov/bill/111th-congress/senate-bill/3597
909,https://www.congress.gov/bill/111th-congress/senate-bill/3580
910,https://www.congress.gov/bill/111th-congress/senate-bill/3569
911,https://www.congress.gov/bill/111th-congress/senate-bill/3561
912,https://www.congress.gov/bill/111th-congress/senate-bill/3550
913,https://www.congress.gov/bill/111th-congress/senate-bill/3540
914,https://www.congress.gov/bill/111th-congress/senate-bill/3539
915,https://www.congress.gov/bill/111th-congress/senate-bill/3481
916,https://www.congress.gov/bill/111th-congress/senate-bill/3473
917,https://www.congress.gov/bill/111th-congress/senate-bill/3472
918,https://www.congress.gov/bill/111th-congress/senate-bill/3382
919,https://www.congress.gov/bill/111th-congress/senate-bill/3381
920,https://www.congress.gov/bill/111th-congress/senate-bill/3379
921,https://www.congress.gov/bill/111th-congress/senate-bill/3375
922,https://www.congress.gov/bill/111th-congress/senate-bill/3374
923,https://www.congress.gov/bill/111th-congress/senate-bill/3373
924,https://www.congress.gov/bill/111th-congress/senate-bill/3372
925,https://www.congress.gov/bill/111th-congress/senate-bill/3362
926,https://www.congress.gov/bill/111th-congress/senate-bill/3309
927,https://www.congress.gov/bill/111th-congress/senate-bill/3306
928,https://www.congress.gov/bill/111th-congress/senate-bill/3305
929,https://www.congress.gov/bill/111th-congress/senate-bill/3296
930,https://www.congress.gov/bill/111th-congress/senate-bill/3230
931,https://www.congress.gov/bill/111th-congress/senate-bill/3209
932,https://www.congress.gov/bill/111th-congress/senate-bill/3119
933,https://www.congress.gov/bill/111th-congress/senate-bill/3073
934,https://www.congress.gov/bill/111th-congress/senate-bill/3072
935,https://www.congress.gov/bill/111th-congress/senate-bill/3063
